	ID	whole_task	module	simple_task	realtime_M	realtime_h	cpu	cpu_time	peak_rss_G	slurmID	raw_reads	raw_bases	clean_reads	clean_bases	effective_rate(%)	C(%)	lq_reads	host_reads	Group	cpu_hour
35	L5_079_000M1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_079_000M1)	BINNER	CHECKM2	10.9666666666667	0.182777777777778	1252.4	228.910888888889	13.8	105751	100637008	14.94	99092950	14.79	98.47	47.27	1542858	1200	Lou_HG	2.92444444444444
36	L5_079_1094G1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_079_1094G1)	BINNER	CHECKM2	8.51666666666667	0.141944444444444	1242	176.295	13.2	105757	81088356	12.01	79751178	11.89	98.35	48.11	1336968	210	Lou_HG	2.27111111111111
37	L5_082_000M1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_082_000M1)	BINNER	CHECKM2	12.1166666666667	0.201944444444444	1316.4	265.839666666667	13.5	105760	82974530	12.28	81020522	12.09	97.65	49.81	1948658	5350	Lou_HG	3.23111111111111
38	L5_082_1015G1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_082_1015G1)	BINNER	CHECKM2	10.15	0.169166666666667	1214.8	205.503666666667	13.9	105746	96809314	14.35	95173228	14.2	98.31	45.42	1635880	206	Lou_HG	2.70666666666667
39	L5_082_1096G1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_082_1096G1)	BINNER	CHECKM2	9.48333333333333	0.158055555555556	1287.4	203.480722222222	13.7	105750	85408592	12.66	83810816	12.51	98.13	46.5	1597588	188	Lou_HG	2.52888888888889
40	L5_098_907G1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_098_907G1)	BINNER	CHECKM2	10.2833333333333	0.171388888888889	1280.1	219.394916666667	13.4	105764	77714732	11.52	76277682	11.38	98.15	49.34	1436870	180	Lou_HG	2.74222222222222
41	L5_101_000M1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_101_000M1)	BINNER	CHECKM2	12.5833333333333	0.209722222222222	1314.4	275.658888888889	13.9	105763	94522050	14.04	93118638	13.91	98.52	45.56	1403262	150	Lou_HG	3.35555555555556
42	L5_102_000M1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_102_000M1)	BINNER	CHECKM2	12.1333333333333	0.202222222222222	1294.6	261.796888888889	14	105766	84792930	12.55	83480160	12.43	98.45	45.98	1312446	324	Lou_HG	3.23555555555556
43	L5_121_000M1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_121_000M1)	BINNER	CHECKM2	10.4666666666667	0.174444444444444	1228.6	214.322444444444	13.9	105762	79383838	11.68	78022702	11.56	98.29	48.26	1360140	996	Lou_HG	2.79111111111111
44	L5_144_000M1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_144_000M1)	BINNER	CHECKM2	11.85	0.1975	1224.7	241.87825	13.5	105767	69096426	10.21	67815912	10.09	98.15	46.59	1280342	172	Lou_HG	3.16
45	L5_144_1092G1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_144_1092G1)	BINNER	CHECKM2	10.2666666666667	0.171111111111111	1113.8	190.583555555556	13.9	105745	67195394	9.95	65785566	9.81	97.9	49.67	1409602	226	Lou_HG	2.73777777777778
46	L5_144_915G1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_144_915G1)	BINNER	CHECKM2	9.91666666666667	0.165277777777778	1259	208.084722222222	14.1	105749	84562104	12.52	82778186	12.35	97.89	48.84	1783164	754	Lou_HG	2.64444444444444
47	L5_145_912G1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_145_912G1)	BINNER	CHECKM2	10.4833333333333	0.174722222222222	1260.4	220.219888888889	13.9	105752	80899664	11.97	79304196	11.82	98.03	46.29	1595032	436	Lou_HG	2.79555555555556
48	L5_162_1090G1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_162_1090G1)	BINNER	CHECKM2	10.5166666666667	0.175277777777778	1237.6	216.923777777778	13.7	105754	69721966	10.31	68112122	10.16	97.69	45.85	1606146	3698	Lou_HG	2.80444444444444
49	L5_169_000M1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_169_000M1)	BINNER	CHECKM2	9.91666666666667	0.165277777777778	1274.2	210.596944444444	13.8	105756	94068276	13.95	92549736	13.81	98.39	46.4	1518288	252	Lou_HG	2.64444444444444
50	L5_169_914G1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_169_914G1)	BINNER	CHECKM2	9.83333333333333	0.163888888888889	1110.2	181.949444444444	13.4	105744	99088722	14.69	97352422	14.53	98.25	49.14	1736030	270	Lou_HG	2.62222222222222
51	L5_187_1052G1	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (L5_187_1052G1)	BINNER	CHECKM2	10.0333333333333	0.167222222222222	1277.8	213.676555555556	13.4	105753	103500774	15.34	101748736	15.17	98.31	48.49	1749806	2232	Lou_HG	2.67555555555556
52	SRR5788019	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788019)	BINNER	CHECKM2	2.9	0.0483333333333333	786.8	38.0286666666667	9.7	104737	82852262	12.43	69655782	9.5	84.07	43.14	12972592	223888	Ocean	0.773333333333333
53	SRR5788051	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788051)	BINNER	CHECKM2	2.01666666666667	0.0336111111111111	509.8	17.1349444444444	10.5	104744	114506672	17.18	94584744	12.76	82.6	40.09	19789104	132824	Ocean	0.537777777777778
54	SRR5788054	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788054)	BINNER	CHECKM2	3.1	0.0516666666666667	270.6	13.981	8	104723	49114276	7.37	41606134	5.67	84.71	42.19	7373690	134452	Ocean	0.826666666666667
55	SRR5788072	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788072)	BINNER	CHECKM2	2.7	0.045	837.8	37.701	9.8	104732	22199210	3.33	21744464	3.21	97.95	37.66	435944	18802	Ocean	0.72
56	SRR5788098	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788098)	BINNER	CHECKM2	3.05	0.0508333333333333	731.9	37.2049166666667	9.7	104739	77140360	11.57	67406966	9.37	87.38	43.38	9654650	78744	Ocean	0.813333333333333
57	SRR5788110	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788110)	BINNER	CHECKM2	2.76666666666667	0.0461111111111111	775	35.7361111111111	9.7	104730	68580390	10.29	59258434	8.23	86.41	45.22	9242636	79320	Ocean	0.737777777777778
58	SRR5788132	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788132)	BINNER	CHECKM2	2.75	0.0458333333333333	790.2	36.2175	9.6	104743	89515368	13.43	77386672	10.8	86.45	39.56	12005772	122924	Ocean	0.733333333333333
59	SRR5788157	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788157)	BINNER	CHECKM2	1.95	0.0325	487.6	15.847	9.4	104740	59666872	8.95	53904898	7.6	90.34	43.08	5709880	52094	Ocean	0.52
60	SRR5788160	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788160)	BINNER	CHECKM2	1.83333333333333	0.0305555555555556	429.6	13.1266666666667	7.7	104741	100142828	15.02	87933526	12.33	87.81	40.57	12097036	112266	Ocean	0.488888888888889
61	SRR5788169	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788169)	BINNER	CHECKM2	3.51666666666667	0.0586111111111111	877.1	51.4078055555556	9.9	104729	44251880	6.64	38917672	5.41	87.95	44.65	5319868	14340	Ocean	0.937777777777778
62	SRR5788170	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788170)	BINNER	CHECKM2	2.85	0.0475	785	37.2875	9.6	104734	42781050	6.42	38469224	5.42	89.92	43.84	4270380	41446	Ocean	0.76
63	SRR5788178	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788178)	BINNER	CHECKM2	1.83333333333333	0.0305555555555556	375.8	11.4827777777778	6.9	104727	41345872	6.2	36317602	5.06	87.84	44.77	4989486	38784	Ocean	0.488888888888889
64	SRR5788201	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788201)	BINNER	CHECKM2	3.81666666666667	0.0636111111111111	945.8	60.1633888888889	10	104735	40123938	6.02	36552980	5.13	91.1	44.8	3538578	32380	Ocean	1.01777777777778
65	SRR5788251	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788251)	BINNER	CHECKM2	1.98333333333333	0.0330555555555556	425.1	14.0519166666667	8.9	104726	44042824	6.61	37515452	5.18	85.18	46.29	6495312	32060	Ocean	0.528888888888889
66	SRR5788255	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788255)	BINNER	CHECKM2	1.91666666666667	0.0319444444444444	369.6	11.8066666666667	6.9	104736	55860230	8.38	49486482	6.9	88.59	42.22	6335388	38360	Ocean	0.511111111111111
67	SRR5788265	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788265)	BINNER	CHECKM2	3.45	0.0575	889.5	51.14625	9.9	104745	133170602	19.98	125490050	18.35	94.23	37.95	7487362	193190	Ocean	0.92
68	SRR5788272	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788272)	BINNER	CHECKM2	3.86666666666667	0.0644444444444444	780.5	50.2988888888889	10	104731	27545466	4.13	23862114	3.28	86.63	46.39	3655958	27394	Ocean	1.03111111111111
69	SRR5788292	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788292)	BINNER	CHECKM2	2.68333333333333	0.0447222222222222	804.9	35.9969166666667	9.7	104738	61724160	9.26	53756732	7.49	87.09	42.7	7883514	83914	Ocean	0.715555555555556
70	SRR5788307	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788307)	BINNER	CHECKM2	3.31666666666667	0.0552777777777778	877.8	48.5228333333333	9.8	104746	126339976	18.95	111739564	15.59	88.44	44.35	14477136	123276	Ocean	0.884444444444444
71	SRR5788381	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788381)	BINNER	CHECKM2	3.48333333333333	0.0580555555555556	924.7	53.6839722222222	10	104733	54174926	8.13	47866868	6.7	88.36	45.8	6259680	48378	Ocean	0.928888888888889
72	SRR5788386	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788386)	BINNER	CHECKM2	2.05	0.0341666666666667	339.9	11.61325	7	104724	48961804	7.34	42783094	5.95	87.38	42.32	6085750	92960	Ocean	0.546666666666667
73	SRR5788404	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788404)	BINNER	CHECKM2	2.15	0.0358333333333333	520.2	18.6405	11.1	104728	43774700	6.57	38895334	5.43	88.85	40.9	4847414	31952	Ocean	0.573333333333333
74	SRR5788412	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788412)	BINNER	CHECKM2	3.36666666666667	0.0561111111111111	869.2	48.7717777777778	9.9	104742	98810764	14.82	82976370	11.32	83.98	45.26	15744720	89674	Ocean	0.897777777777778
75	SRR5788437	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5788437)	BINNER	CHECKM2	2.88333333333333	0.0480555555555556	784.4	37.6947777777778	9.8	104725	16977872	2.55	14926992	2.07	87.92	43.38	2038846	12034	Ocean	0.768888888888889
76	SRR5935751	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5935751)	BINNER	CHECKM2	3.28333333333333	0.0547222222222222	637.8	34.9018333333333	9.6	103241	37290890	3.45	30535114	3	81.88	43.45	6755320	456	iHMP	0.875555555555556
77	SRR5935942	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5935942)	BINNER	CHECKM2	4.51666666666667	0.0752777777777778	835.2	62.872	10	103237	26832010	2.45	21535628	2.11	80.26	44.92	5279024	17358	iHMP	1.20444444444444
78	SRR5936006	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5936006)	BINNER	CHECKM2	4.51666666666667	0.0752777777777778	817.5	61.5395833333333	9.9	103238	37997162	3.52	31158518	3.07	82	44.55	6838534	110	iHMP	1.20444444444444
79	SRR5936131	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5936131)	BINNER	CHECKM2	3.58333333333333	0.0597222222222222	840.7	50.2084722222222	9.9	103239	54566512	5.11	45868838	4.53	84.06	44.87	8695962	1712	iHMP	0.955555555555556
80	SRR5936196	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5936196)	BINNER	CHECKM2	3.93333333333333	0.0655555555555556	769.7	50.4581111111111	9.8	103242	34556040	3.17	27940728	2.74	80.86	44.65	6596370	18942	iHMP	1.04888888888889
81	SRR5936221	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5936221)	BINNER	CHECKM2	4.11666666666667	0.0686111111111111	882.3	60.5355833333333	10	103240	54297010	5.08	45584048	4.5	83.95	44.73	8712794	168	iHMP	1.09777777777778
82	SRR5936235	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5936235)	BINNER	CHECKM2	2.16666666666667	0.0361111111111111	401.1	14.4841666666667	9	103244	28847916	2.68	24086782	2.37	83.5	43.8	4753550	7584	iHMP	0.577777777777778
83	SRR5946620	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5946620)	BINNER	CHECKM2	3.45	0.0575	782.7	45.00525	9.8	103243	30948940	2.87	25323612	2.49	81.82	43.99	5616468	8860	iHMP	0.92
84	SRR5946645	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5946645)	BINNER	CHECKM2	3.31666666666667	0.0552777777777778	768.1	42.4588611111111	9.7	103247	15824114	1.5	13843678	1.37	87.48	48.8	1980406	30	iHMP	0.884444444444444
85	SRR5946691	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5946691)	BINNER	CHECKM2	3.86666666666667	0.0644444444444444	734.4	47.328	9.8	103245	46610392	4.38	39511286	3.9	84.77	44.22	7096868	2238	iHMP	1.03111111111111
86	SRR5946707	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5946707)	BINNER	CHECKM2	3.8	0.0633333333333333	834.4	52.8453333333333	9.8	103246	22275938	2.02	17244584	1.68	77.41	45.18	5031266	88	iHMP	1.01333333333333
87	SRR5946794	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5946794)	BINNER	CHECKM2	3.43333333333333	0.0572222222222222	741.1	42.4073888888889	9.9	103250	15840582	1.44	12255690	1.2	77.37	46.64	3584842	50	iHMP	0.915555555555556
88	SRR5946842	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5946842)	BINNER	CHECKM2	3.75	0.0625	828.6	51.7875	9.9	103248	28440678	2.71	25109560	2.48	88.29	44.63	3330788	330	iHMP	1
89	SRR5946919	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5946919)	BINNER	CHECKM2	4.43333333333333	0.0738888888888889	875.2	64.6675555555556	10	103251	40194948	3.62	30765376	3	76.54	47.88	9429070	502	iHMP	1.18222222222222
90	SRR5947041	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5947041)	BINNER	CHECKM2	3.66666666666667	0.0611111111111111	717.5	43.8472222222222	9.8	103249	19231118	1.77	14944380	1.47	77.71	45.82	4286596	142	iHMP	0.977777777777778
91	SRR5947065	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5947065)	BINNER	CHECKM2	3.41666666666667	0.0569444444444444	778.9	44.3540277777778	9.8	103253	51824854	4.86	43779096	4.32	84.48	45.98	8045412	346	iHMP	0.911111111111111
92	SRR5950535	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5950535)	BINNER	CHECKM2	3.31666666666667	0.0552777777777778	687.3	37.9924166666667	9.6	103254	22263928	2	17010356	1.66	76.4	43.77	5253502	70	iHMP	0.884444444444444
93	SRR5950618	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5950618)	BINNER	CHECKM2	4.53333333333333	0.0755555555555556	921.7	69.6395555555556	10.1	103340	42920824	4	35837476	3.53	83.5	45.58	7083168	180	iHMP	1.20888888888889
94	SRR5950662	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5950662)	BINNER	CHECKM2	3.63333333333333	0.0605555555555556	789.8	47.8267777777778	9.9	103255	40815652	3.79	33703372	3.32	82.57	44.85	7112220	60	iHMP	0.968888888888889
95	SRR5950780	NFCORE_METASSEMBLY:METASSEMBLY:BINNER:CHECKM2 (SRR5950780)	BINNER	CHECKM2	3.76666666666667	0.0627777777777778	816.5	51.2580555555556	9.8	103256	44366978	4.14	36967628	3.64	83.32	43.87	7398832	518	iHMP	1.00444444444444
