	ID	whole_task	module	simple_task	realtime_M	realtime_h	cpu	cpu_time	peak_rss_G	slurmID	raw_reads	raw_bases	clean_reads	clean_bases	effective_rate(%)	C(%)	lq_reads	host_reads	Group	cpu_hour
11	1241701163	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1241701163)	ASSEMBLY	METASPADES	360.45	6.0075	1641.4	9860.7105	46.9	103501	73579602	11.04	73486950	11.01	99.87	47.63	35094	57558	HG	192.24
12	1241701164	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1241701164)	ASSEMBLY	METASPADES	271.066666666667	4.51777777777778	1533.1	6926.20511111111	41.3	103482	55385114	8.31	55354362	8.29	99.94	42.62	22482	8270	HG	144.568888888889
13	1241701165	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1241701165)	ASSEMBLY	METASPADES	337.316666666667	5.62194444444444	1490.6	8380.07038888889	49.4	103498	67287766	10.09	65539090	9.82	97.4	46.35	28452	1720224	HG	179.902222222222
14	1241701167	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1241701167)	ASSEMBLY	METASPADES	211.083333333333	3.51805555555556	1649.3	5802.32902777778	36.8	103489	53087786	7.96	52932964	7.93	99.71	44.16	21734	133088	HG	112.577777777778
15	1241701169	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1241701169)	ASSEMBLY	METASPADES	175.783333333333	2.92972222222222	1725.4	5054.94272222222	41.3	103476	44462564	6.67	43913682	6.58	98.77	45.19	9770	539112	HG	93.7511111111111
16	1241701170	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1241701170)	ASSEMBLY	METASPADES	321.866666666667	5.36444444444444	1724.8	9252.59377777778	41.3	103494	63809150	9.57	63395098	9.5	99.35	44.83	23116	390936	HG	171.662222222222
17	1241701171	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1241701171)	ASSEMBLY	METASPADES	309.35	5.15583333333333	1823.8	9403.20883333333	41.3	103491	55091832	8.26	54881060	8.23	99.62	44.69	15740	195032	HG	164.986666666667
18	1241701172	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1241701172)	ASSEMBLY	METASPADES	233.216666666667	3.88694444444444	1780.9	6922.25936111111	41.3	103485	48451912	7.27	48420380	7.26	99.93	43.57	26118	5414	HG	124.382222222222
19	1241701175	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1241701175)	ASSEMBLY	METASPADES	286.35	4.7725	1800.1	8590.97725	52.3	103478	46510450	6.98	46148584	6.92	99.22	43.16	12654	349212	HG	152.72
20	1241701178	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1241701178)	ASSEMBLY	METASPADES	268.016666666667	4.46694444444444	1606.4	7175.69955555556	36.1	103473	49385610	7.41	49356708	7.4	99.94	44.07	18414	10488	HG	142.942222222222
21	1251801001	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1251801001)	ASSEMBLY	METASPADES	308.716666666667	5.14527777777778	1584.2	8151.14905555556	41.3	104899	73287852	10.99	73233964	10.98	99.93	44.96	36206	17682	HG	164.648888888889
22	1251801002	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1251801002)	ASSEMBLY	METASPADES	616.3	10.2716666666667	1571.7	16143.9785	58.4	104921	115220754	17.28	114617882	17.18	99.48	43.84	58230	544642	HG	328.693333333333
23	1251801003	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1251801003)	ASSEMBLY	METASPADES	284.833333333333	4.74722222222222	1306.6	6202.72055555555	37.3	106567	47345832	7.1	47305154	7.09	99.91	43.18	21562	19116	HG	151.911111111111
24	1251801021	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1251801021)	ASSEMBLY	METASPADES	341.25	5.6875	1671.1	9504.38125	47.2	104917	89931344	13.49	89871442	13.47	99.93	45.51	53402	6500	HG	182
25	1251801022	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1251801022)	ASSEMBLY	METASPADES	221.9	3.69833333333333	1776.5	6570.08916666667	36.1	104871	40386366	6.06	40362086	6.05	99.94	43.6	15128	9152	HG	118.346666666667
26	1251801023	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1251801023)	ASSEMBLY	METASPADES	224.216666666667	3.73694444444444	1771.6	6620.37077777778	36.2	104887	50009704	7.5	49914470	7.48	99.81	44.67	25452	69782	HG	119.582222222222
27	1251801024	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1251801024)	ASSEMBLY	METASPADES	157.3	2.62166666666667	1711.8	4487.769	36.2	104868	36193138	5.43	36158614	5.42	99.9	46.09	18442	16082	HG	83.8933333333333
28	1251801025	NFCORE_METASSEMBLY:METASSEMBLY:ASSEMBLY:METASPADES (1251801025)	ASSEMBLY	METASPADES	262.916666666667	4.38194444444444	1732.2	7590.40416666667	36.3	104891	52948888	7.94	52915172	7.93	99.94	45.12	28368	5348	HG	140.222222222222
29	L4_102_000M1	NA	NA	NA	NA	NA	NA	NA	NA	NA	79363968	11.8	78573212	11.72	99	47.74	790658	98	Lou_HG	NA
30	L4_171_000M1	NA	NA	NA	NA	NA	NA	NA	NA	NA	80167552	11.94	79326746	11.86	98.95	47.32	840722	84	Lou_HG	NA
31	L4_174_000M1	NA	NA	NA	NA	NA	NA	NA	NA	NA	66485270	9.9	65770486	9.83	98.92	50.99	714706	78	Lou_HG	NA
